value,id,href,title
4.96486091614,gDc9-NkKv_k,https://www.youtube.com/watch?v=gDc9-NkKv_k,Dramadigs feat. Slowy&12Vince - Fotolovestory
4.96469926834,D1KZEIpkD5Q,https://www.youtube.com/watch?v=D1KZEIpkD5Q,Fayzen - Paradies (Official Video)
4.96467161179,Ufjeyl7faus,https://www.youtube.com/watch?v=Ufjeyl7faus,PA Sports Ft. Kianush - Desperadoz Reloaded (prod. by YungBrooke & Svpersnare)
4.9644446373,HQb7zxPLmtM,https://www.youtube.com/watch?v=HQb7zxPLmtM,Kidaf feat. Shadow The Great - Never Ending // prod. by Shuko (16BARS.TV PREMIERE)
4.96435642242,unTBEi0v0Y4,https://www.youtube.com/watch?v=unTBEi0v0Y4,Slowy - Unsere Stadt feat. Forty MC (prod.12Vince) - Hamburg spricht...für sich
4.96396398544,nK-siDDq97s,https://www.youtube.com/watch?v=nK-siDDq97s,Olexesh - Strassencocktail Ansage #1
4.96384572983,Z8V6N7kYxCw,https://www.youtube.com/watch?v=Z8V6N7kYxCw,Snowgoons ft Freestyle - Snowgoons Dynasty (Cutz by DJ Crypt)
4.9633026123,1s1KXIS6wTk,https://www.youtube.com/watch?v=1s1KXIS6wTk,"Marvin Game feat. Adu Kiju & Z.a.K. - ""So wie ich bin"" (Official Video)"
4.9626750946,CXQXbdPhy2c,https://www.youtube.com/watch?v=CXQXbdPhy2c,Wu-Tang Clan - Deadly Darts (prod. by RZA) [1996]
4.962641716,RCwJoMgI3Rs,https://www.youtube.com/watch?v=RCwJoMgI3Rs,RICHTER - WAS IST RAP FÜR MICH (SchizophrenicBlog Special)
4.96255254745,SNcaw735ftw,https://www.youtube.com/watch?v=SNcaw735ftw,Lumaraa - Dankesehr [Official Video]
4.96240711212,irZEZtA9smI,https://www.youtube.com/watch?v=irZEZtA9smI,Dillon Cooper & Marvin Game - 2 Phones (Hotbox Remix) // 16BARS.TV
4.96239089966,ul7n2yXxvv0,https://www.youtube.com/watch?v=ul7n2yXxvv0,Slowy - Irgendwo (12Vince Remix)
4.96232318878,FWjia9TFWMY,https://www.youtube.com/watch?v=FWjia9TFWMY,MistahNice feat. Sean Price - Whiskybars
4.96207475662,_9t3dj_d5Fo,https://www.youtube.com/watch?v=_9t3dj_d5Fo,4Trackboy & Echomann - Trüffel & Säue
4.96196126938,fVCz38eduLM,https://www.youtube.com/watch?v=fVCz38eduLM,DISARSTAR - BEWEGUNG (prod. by InspectaMorze) [Herr meiner Sinne] 2013
4.96183204651,0HZONoxigT4,https://www.youtube.com/watch?v=0HZONoxigT4,Micel O - Locke Der Boss (beat by Mert Crimesn/prod. by Abbaz)
4.96175384521,VscvdooUCTA,https://www.youtube.com/watch?v=VscvdooUCTA,Alligatoah - Musik ist keine Lösung (Official Video)
4.96151781082,zAokjVhgPhU,https://www.youtube.com/watch?v=zAokjVhgPhU,Sadi Gent - Mayday (produziert von Konrad Janz & Sadi Gent)
4.96139907837,Ss5qDKbE1RM,https://www.youtube.com/watch?v=Ss5qDKbE1RM,TAKT32 - Was wäre (prod. by Jumpa)
4.96139001846,NE7tW4bUqQ8,https://www.youtube.com/watch?v=NE7tW4bUqQ8,Mr. Moon - Ohrschlaghammer
4.96136522293,faii-KSZyx8,https://www.youtube.com/watch?v=faii-KSZyx8,TAKT32 - Chimera / Keine Angst (prod. by Jumpa)
4.96136236191,2R6747A8UOY,https://www.youtube.com/watch?v=2R6747A8UOY,Amewu - Leidkultur (Leidkultur)
4.9612903595,Y1JX2CfO8yo,https://www.youtube.com/watch?v=Y1JX2CfO8yo,Metrickz feat. Der Asiate - Alles wird schwarz (HD/HQ) (2012) (lyrics)
4.96121883392,RcCEP4pD2zo,https://www.youtube.com/watch?v=RcCEP4pD2zo,Slowy - Pizza zum Frühstück (prod. Nikoglitzerin)
4.96110630035,7V0Cn43kUpQ,https://www.youtube.com/watch?v=7V0Cn43kUpQ,"FARD - SEHNSUCHT (""EGO""/ 09.10.2015)"
4.96079778671,SZK0iFmyT1c,https://www.youtube.com/watch?v=SZK0iFmyT1c,PILLATH feat.FARD - KRANKE WELT (Official Video)
4.96047449112,Xb3MKAzpbQs,https://www.youtube.com/watch?v=Xb3MKAzpbQs,Floweffekt - Flugblätter
4.96039581299,GLFfCfAR_OI,https://www.youtube.com/watch?v=GLFfCfAR_OI,Aytee - Selfie (prod. S.Fidelity) #MOT15
4.96023750305,K64aZMg0NtI,https://www.youtube.com/watch?v=K64aZMg0NtI,PA Sports - Ready To Die Part (prod. by Joznez)
4.96000003815,wT7IP0bt2M0,https://www.youtube.com/watch?v=wT7IP0bt2M0,morten - mister ten below (bones rmx) (prod. by hnrk) (official video)
4.95979881287,hQUn26piVlI,https://www.youtube.com/watch?v=hQUn26piVlI,"TAKT32 - Vor dem Album (""ID"" Ankündigung) prod. by Jumpa"
4.95979881287,xczKjKyvu_Q,https://www.youtube.com/watch?v=xczKjKyvu_Q,FARD - INTRO - ALTER EGO (OFFICIAL VIDEOCLIP)
4.95973825455,tAPeQMd5Oo0,https://www.youtube.com/watch?v=tAPeQMd5Oo0,SIDO - Zu Wahr [LIVE @ ZDF Bauhaus]
4.95967006683,7cm1tCfpMuk,https://www.youtube.com/watch?v=7cm1tCfpMuk,Chima Ede x Ghanaian Stallion – Principium // JUICE Premiere
4.95944166183,NcsmzVfF1jo,https://www.youtube.com/watch?v=NcsmzVfF1jo,Snowgoons ft Viro the Virus - Starlight (OFFICIAL VIDEO) w LYRICS
4.95939731598,yB9HbcFdyJQ,https://www.youtube.com/watch?v=yB9HbcFdyJQ,Lucky Looks ft. Lance Butters - Polaroid
4.95930814743,7w_G7nZv-g8,https://www.youtube.com/watch?v=7w_G7nZv-g8,Cr7z - Besinnung
4.95906448364,8Yje2EuDU24,https://www.youtube.com/watch?v=8Yje2EuDU24,LGoony & Crack Ignaz - Moonwalk (prod. hnrk)
4.95897436142,G-Smx3iZ4eo,https://www.youtube.com/watch?v=G-Smx3iZ4eo,SDP - Mach mal Platz für dich selber
4.95876646042,atsMBA448vw,https://www.youtube.com/watch?v=atsMBA448vw,Olexesh - BLOCKTAUBEN (prod. von BeatColoss) [Freetrack]
4.95860767365,5C3jSVOkZ5g,https://www.youtube.com/watch?v=5C3jSVOkZ5g,Herr von Grau - Endstation prod. by Negundo
4.9583234787,T5mvFDey1U0,https://www.youtube.com/watch?v=T5mvFDey1U0,Teemid - Crazy feat. Joie Tan (Official Music Video)
4.95831298828,aPm7PIPOA3k,https://www.youtube.com/watch?v=aPm7PIPOA3k,Kianush - Rotes Blut Mensch ist Mensch (prod.Joznez & Kianush)
4.95830345154,BFFhfscPgI0,https://www.youtube.com/watch?v=BFFhfscPgI0,"Nate57 ""Wie Weihnachten"" (Freetrack) prod. by Kassim Beats - RATTOS LOCOS RECORDS"
4.95820522308,c4K8ncmtNUA,https://www.youtube.com/watch?v=c4K8ncmtNUA,RICHTER - TRÜMMER & STAUB (Offizielles Video)
4.95818805695,JmGqeO8ft8s,https://www.youtube.com/watch?v=JmGqeO8ft8s,Hollywood Hank - Eiszeit (Unveröffentlichter Track aus 2008)
4.95815896988,wBUVSOmWqHo,https://www.youtube.com/watch?v=wBUVSOmWqHo,"Tefla & Jaleel, Bernd Bass, MoTrip, Marsimoto, Moop Mama - splash! 15 (splash! Mag TV)"
4.95790338516,P8e0QXCnf0Q,https://www.youtube.com/watch?v=P8e0QXCnf0Q,YOUNG KIRA x NAVY - OCARINA OF TIME (PROD. BY DORINCOURT x YOUNG KIRA)
4.95789480209,nDpCREzq4e8,https://www.youtube.com/watch?v=nDpCREzq4e8,JuJu Rogers & Bluestaeb - Right On!
4.95786046982,FWsjMY78ZiY,https://www.youtube.com/watch?v=FWsjMY78ZiY,LGoony - Grape prod. by Abaz
4.95775127411,MSHk0iNBhoM,https://www.youtube.com/watch?v=MSHk0iNBhoM,Bosca - Outro/Polar Lights (prod. von Johnny Illstrument & Joznez)
4.95774650574,XFklCwZauQg,https://www.youtube.com/watch?v=XFklCwZauQg,AzudemSK - Erster Bis Siebter (Prod. Adlib Swayze)
4.95769071579,UjQ04xdRToE,https://www.youtube.com/watch?v=UjQ04xdRToE,Absztrakkt & Snowgoons - Bodhishinobi feat. Cr7z (Video)
4.95767211914,0XD9CEa_lR4,https://www.youtube.com/watch?v=0XD9CEa_lR4,Mikzn70 - Frei
4.95766019821,z9y5XwMvrm0,https://www.youtube.com/watch?v=z9y5XwMvrm0,Eko Fresh ft. Toxik – Insider #1 – Videopremiere | Insider #1.4
4.95756721497,fdvIMaQt-YA,https://www.youtube.com/watch?v=fdvIMaQt-YA,Edgar Wasser & Raffi Balboa: Wahlkampf (Sido & G-Hot Remix) (splash! Mag TV)
4.95755529404,94bzaEdZqMI,https://www.youtube.com/watch?v=94bzaEdZqMI,Prezident - Menschenpyramiden (prod. v. Epic Infantry)
4.95740556717,0oLrXWPya4M,https://www.youtube.com/watch?v=0oLrXWPya4M,Prezident -  Melancholia (prod. v. Kamikazes)
4.95738506317,LWWwVns5s2o,https://www.youtube.com/watch?v=LWWwVns5s2o,"B.S.H feat. Serk, She-Raw, Jan Stix & Christian Kreutzer - JENNIFER (Unplugged)"
4.95737123489,SfsXOJ8ThbE,https://www.youtube.com/watch?v=SfsXOJ8ThbE,SVABA ORTAK - Kumite (prod. by PMC Eastblok) ENTER-THA-DRAGON
4.95717668533,uYVbo_8lU7I,https://www.youtube.com/watch?v=uYVbo_8lU7I,"FARD - TRAUMFÄNGERPHASE/OPENER  (""EGO""/ 09.10.2015) prod by : Abaz & Joshimixu"
4.95708417892,E765sxpAQhI,https://www.youtube.com/watch?v=E765sxpAQhI,Sayonara feat. Syoz - Fake Friends (prod. by S.B.P. Beats)
4.95644617081,3010NJNc01w,https://www.youtube.com/watch?v=3010NJNc01w,Benefiz-Meet&Greet für unsere Balkaner - BOSSHAFT UNTERWEGS #26
4.95639228821,m6wMarl6MKI,https://www.youtube.com/watch?v=m6wMarl6MKI,Negroman - From Uwe With Love (mit Anthony Drawn)
4.95635652542,MejHq7bLu7o,https://www.youtube.com/watch?v=MejHq7bLu7o,UMSE - Yeah! (prod. Deckah)
4.95626592636,uNFkSyMAwlc,https://www.youtube.com/watch?v=uNFkSyMAwlc,Cap Kendricks & Edgar Wasser - Edgar Wasser Is The Illest (Remix) [1912]
4.95622587204,_mTH8DDE95I,https://www.youtube.com/watch?v=_mTH8DDE95I,Dame - Lebendig Begraben [Official HD Video]
4.95621585846,vBfNCYQj4cY,https://www.youtube.com/watch?v=vBfNCYQj4cY,Kontra K - Gute Nacht (Official Video)
4.95618677139,sp54ZsYy_YU,https://www.youtube.com/watch?v=sp54ZsYy_YU,Umse feat. Megaloh - In Aufruhr // prod. by Deckah (16BARS.TV PREMIERE)
4.95616436005,7fP9Yd_w1G0,https://www.youtube.com/watch?v=7fP9Yd_w1G0,Freundeskreis - Tabula Rasa (HQ)
4.95612430573,eBlyES6npXc,https://www.youtube.com/watch?v=eBlyES6npXc,RICHTER - ICH MACH MEIN DING
4.95611286163,Ns_QcSew_xo,https://www.youtube.com/watch?v=Ns_QcSew_xo,Umse - Rush Hour // prod. by Deckah (16BARS.TV PREMIERE)
4.9560842514,3RanJiR0KjM,https://www.youtube.com/watch?v=3RanJiR0KjM,Ryan Leslie Swiss Francs Remix feat Fard Live
4.95607089996,NRLbQsHj910,https://www.youtube.com/watch?v=NRLbQsHj910,"ILoveMakonnen feat. Drake: ""Tuesday"" - 1LIVE Chilly Gonzales Pop Music Masterclass | 1LIVE"
4.955971241,vpDYWpntMEU,https://www.youtube.com/watch?v=vpDYWpntMEU,Cr7z - Weit weg
4.95578479767,7OB1AUsAK20,https://www.youtube.com/watch?v=7OB1AUsAK20,Sayonara - Lebenswerk (prod. by ElementBeatz) | Deutschrap 2016
4.95575666428,H052x26p58Q,https://www.youtube.com/watch?v=H052x26p58Q,Prezident - Der ewige Ikea (prod. Kamikazes - Limbus 08.04.2016)
4.95574903488,V8IbVffK4ig,https://www.youtube.com/watch?v=V8IbVffK4ig,AHZUMJOT - LUFT & LIEBE (OFFICIAL VIDEO) (2017)
4.95573997498,SaHEy4culvY,https://www.youtube.com/watch?v=SaHEy4culvY,Richter - Ich warte nur auf dich
4.95545434952,MA5C5gF-wZ8,https://www.youtube.com/watch?v=MA5C5gF-wZ8,RICHTER - IMMER WENN ES REGNET prod by Toxik Tyson (Offizielles Video)
4.95540714264,z7u17rlgdSs,https://www.youtube.com/watch?v=z7u17rlgdSs,Retrogott & Hazenberg: das innere Exil
4.95539045334,UcU93PMcfKs,https://www.youtube.com/watch?v=UcU93PMcfKs,Luk&Fil - Beneidenswerter Bastard
4.95536088943,mI5sxHe1AC8,https://www.youtube.com/watch?v=mI5sxHe1AC8,Kianush - Alles was ich habe (prod. ZinoBeatz & Kianush)
4.95530748367,BcVqQq_ygOU,https://www.youtube.com/watch?v=BcVqQq_ygOU,Spontaner Schulbesuch - BOSSHAFT UNTERWEGS #20
4.95527172089,yWXRqHsk3YY,https://www.youtube.com/watch?v=yWXRqHsk3YY,METRICKZ - NICHT WIE DU
4.95521402359,UdxYjREkkBs,https://www.youtube.com/watch?v=UdxYjREkkBs,Dame - Meteor [Official HD Video]
4.95519638062,RwxZDl6P4E0,https://www.youtube.com/watch?v=RwxZDl6P4E0,Dame - Low Life [Official HD Video]
4.95497846603,pFwuE9yf7Tg,https://www.youtube.com/watch?v=pFwuE9yf7Tg,"Edgar Wasser - ""DETEKTIV EDGAR"" (Official Video)"
4.9549779892,v8BqyuIbAq4,https://www.youtube.com/watch?v=v8BqyuIbAq4,Olexesh - TOKAREV (prod. von BeatColoss)
4.95476579666,2Kq3Q_QMoYM,https://www.youtube.com/watch?v=2Kq3Q_QMoYM,"Kool Savas ""Merk dir meinen Namen"" feat. Franky Kubrick, Olli Banjo, MoTrip & Moe Mitchell"
4.95469999313,5KnH_G1GXmI,https://www.youtube.com/watch?v=5KnH_G1GXmI,Cr7z - Fragezeichen (Video)
4.95463132858,bpbIrigOFhw,https://www.youtube.com/watch?v=bpbIrigOFhw,Herr von Grau - Hänschenklein
4.95454549789,jYzBEFYP6wU,https://www.youtube.com/watch?v=jYzBEFYP6wU,Main Concept ft. Eissfeldt und Denyo - Boheme ( Bohème )
4.95441579819,_O_BXM2Z1tw,https://www.youtube.com/watch?v=_O_BXM2Z1tw,Sayonara - I will never forgot you (Official Video) prod. by Feelo
4.95439434052,JEnPi-Wfl2I,https://www.youtube.com/watch?v=JEnPi-Wfl2I,Matoma ft. Sean Paul - Paradise (Official Audio)
4.95423173904,OloAtyn5doc,https://www.youtube.com/watch?v=OloAtyn5doc,"Vega & Bosca - 2 Sekunden Pt. 2  (prod. Johnny Illstrument, Joznez, HNDRC)"
4.95397901535,9PKt_Qj9Xt8,https://www.youtube.com/watch?v=9PKt_Qj9Xt8,SIDO - Bergab [LIVE @ ZDF Bauhaus]
4.95389604568,01In_IXb640,https://www.youtube.com/watch?v=01In_IXb640,RICHTER - FRÜHER UND HEUTE
4.95374393463,sldCinDns6A,https://www.youtube.com/watch?v=sldCinDns6A,Olexesh - MAKADAM [Official Trailer]
4.95358657837,Eo4u2Q1oT0g,https://www.youtube.com/watch?v=Eo4u2Q1oT0g,Gerard - Alles Jetzt
4.95338010788,s70eEr4je3o,https://www.youtube.com/watch?v=s70eEr4je3o,Bosca - Lampenfieber [Official 4K Video] (prod. Cristal)
4.95336914062,Gy5iSyi-MsE,https://www.youtube.com/watch?v=Gy5iSyi-MsE,Kontra K - Atme tief ein (Offizielles Video)
4.9532365799,uBk8sob4OjI,https://www.youtube.com/watch?v=uBk8sob4OjI,"Samy Deluxe - OTW 4 ""Chauffeur"""
4.95317745209,7kzz-qk8UkI,https://www.youtube.com/watch?v=7kzz-qk8UkI,Chakuza- ich wünsche
4.95315027237,ruh7eCHOJE8,https://www.youtube.com/watch?v=ruh7eCHOJE8,Bizzy Montana - Intro (prod. by Cashmo)
4.95314788818,rr0G3jdAmqg,https://www.youtube.com/watch?v=rr0G3jdAmqg,BOZ - Kalte Welt
4.953125,RnyMxAv2nfo,https://www.youtube.com/watch?v=RnyMxAv2nfo,Kamikazes - Kleiner Vogel
4.95284318924,WuYKx_wF6Uc,https://www.youtube.com/watch?v=WuYKx_wF6Uc,PTK - Keiner der Gefangenen (produziert von 86kiloherz)
4.95282649994,x609ecDrI00,https://www.youtube.com/watch?v=x609ecDrI00,"Fard - Freetrack/Part #Testamentphase (""EGO""/ 09.10.2015)"
4.95280885696,4Xsh9WlfOF4,https://www.youtube.com/watch?v=4Xsh9WlfOF4,Fatoni & Edgar Wasser - Nicht jetzt (prod. by Bustla) [2013]
4.95270490646,QD4_uM2j4aQ,https://www.youtube.com/watch?v=QD4_uM2j4aQ,B-Tight - Biografie
